日期,2352,600036,600104,600660,600900,600941,601006,601088,601398,601728
2025-07-04,46.38603081,43.98239628,16.97251632,56.22717258,29.19659912,109.33543941,6.3743592,37.92071745,7.292192,7.5171481
2025-07-07,46.24080216,44.1038688,17.25108048,56.22717258,29.29340482,109.67744856,6.41299168,36.855143,7.27337344,7.46833545
2025-07-08,46.21175643,44.49631848,17.38041384,55.75321224,28.96426544,109.39406955,6.4226498,36.8746948,7.30160128,7.44881039
2025-07-09,46.15366497,44.03846052,17.14164456,54.9407088,29.02234886,110.92822488,6.45162416,36.659625,7.3862848,7.50738557
2025-07-10,46.61839665,45.07564896,17.02225992,54.56347506,28.9449043,109.8337956,6.45162416,36.6205214,7.60269824,7.50738557
2025-07-11,45.84384385,44.49073916,16.94267016,54.91169082,29.4289328,110.18557644,6.38256442,35.975312,7.53683328,7.34142256
2025-07-14,45.96970868,44.42250183,17.658978,54.85365486,29.63222477,110.59598742,6.39242928,36.5814178,7.52723104,7.44881039
2025-07-15,45.46624936,44.08131518,18.11661912,54.91169082,29.50637736,109.85333898,6.33324012,36.6302973,7.4888268,7.48786051
2025-07-16,45.54370464,43.97408509,17.84800368,54.90201816,29.37084938,110.37123855,6.33324012,36.4445552,7.4888268,7.45857292
2025-07-17,45.30915788,43.866855,17.82810624,55.69517628,29.19659912,109.20840744,6.32337526,36.2979167,7.4408215,7.39999774
2025-07-18,46.62855743,43.91559595,17.76841392,56.101428,29.2660355,109.14000561,6.33324012,36.561866,7.46002362,7.43904786
2025-07-21,46.5210508,43.72063215,17.58933696,55.68550362,29.27595619,108.72959463,6.37269956,36.9235743,7.3928162,7.40976027
2025-07-22,46.67742408,43.80836586,17.46995232,55.4727051,29.12714584,109.07160378,6.4614833,38.5952532,7.2968056,7.39999774
2025-07-23,46.55037079,43.98383328,17.7087216,55.49205042,28.94857342,108.83708322,6.57986162,37.9500438,7.3448109,7.39999774
2025-07-24,46.73606406,43.74987672,17.5097472,55.50172308,28.71047686,108.465759,6.68837508,37.9500438,7.2488003,7.36094762
2025-07-25,46.86311735,43.70113577,17.38041384,54.93103614,28.52198375,107.76219732,6.63905078,37.5687837,7.19119394,7.20474714
2025-07-28,46.50150414,43.32095636,17.49979848,53.75097162,28.41285616,106.88274522,6.54040218,36.952902,7.19119394,7.1266469
2025-07-29,46.41354417,43.02851066,17.58933696,53.22864798,28.40293547,106.7068548,6.53053732,36.9724538,7.13358758,7.21450967
2025-07-30,46.59923744,43.30145998,17.4600036,53.7316263,28.4723803,107.00977719,6.57986162,37.637215,7.19119394,7.31213497
2025-07-31,44.957318,43.35994912,17.18,52.87075956,27.61920096,106.08146664,6.45161844,37.3048344,7.25840136,7.31213497
2025-08-01,45.12346461,43.30145998,17.23,53.11257606,27.76801131,105.61242552,6.42202386,36.7182804,7.31600772,7.27308485
2025-08-04,45.38734452,43.7693731,17.37,52.9578135,27.91682166,105.65151228,6.412159,36.7182804,7.37361408,7.2242722
2025-08-05,45.5437178,44.11055975,17.93,53.96377014,27.8771389,106.57982283,6.45161844,36.7182804,7.45042256,7.23403473
2025-08-06,45.36779786,43.98383328,17.53,53.74129896,27.74816993,105.79808763,6.43188872,36.7182804,7.45042256,7.17545955
2025-08-07,46.05193096,44.01307785,17.41,53.70260832,27.83745614,105.37790496,6.44175358,36.7182804,7.52723104,7.1266469
2025-08-08,46.50150414,43.40869007,17.38,53.683263,27.63904234,107.47881831,6.4614833,36.7182804,7.47922574,7.20474714
2025-08-11,46.0323843,42.9895179,17.6,53.64457236,27.47039061,106.49187762,6.42202386,36.7182804,7.3928162,7.20474714
2025-08-12,45.81737104,42.892036,18.01,53.69293566,27.53983544,106.86320184,6.39242928,36.7182804,7.46962468,7.19498461
2025-08-13,45.7391844,42.44361926,17.99,54.06049674,27.41086647,106.72639818,6.3628347,36.7182804,7.3928162,7.19498461
2025-08-14,45.6414511,42.67757582,18.06,53.76064428,27.44062854,106.32575889,6.35296984,36.7182804,7.38321514,7.2242722
2025-08-15,45.45575783,42.2096627,18.4,53.7799896,27.41086647,105.85671777,6.32337526,36.7182804,7.2488003,7.14617196
2025-08-18,45.71963774,42.41437469,18.25,54.82463688,27.42078716,105.71991411,6.3135104,38.3508557,7.22959818,7.29260991
2025-08-19,45.57303779,42.3071446,18.0,53.94442482,27.41086647,104.557083,6.32337526,37.4123693,7.26800242,7.20474714
2025-08-20,46.911984,42.35588555,19.8,59.3417691,27.47039061,105.23132961,6.35296984,37.7643017,7.26800242,7.20474714
2025-08-21,47.09767727,42.37538193,19.8,62.5821102,27.62912165,106.53096438,6.3628347,37.5785596,7.2968056,7.35118509
2025-08-22,46.83379736,42.17066994,20.21,61.10219322,27.64896303,107.03909226,6.37269956,37.637215,7.32560878,7.4195228
2025-08-25,47.24427722,42.76530953,20.53,60.77332278,28.12515615,107.57653521,6.39242928,38.223769,7.28720454,7.48786051
2025-08-26,47.85022368,42.42412288,19.65,61.4697543,28.08547339,107.11726578,6.37269956,37.9598197,7.2488003,7.39999774
2025-08-27,46.82402403,41.917217,18.91,62.11782252,27.73824924,106.3159872,6.3135104,37.3732657,7.11438546,7.30237244
2025-08-28,47.3029172,41.89772062,18.93,62.35963902,27.64896303,106.48210593,6.34310498,37.050661,7.08558228,7.39999774
2025-08-29,43.55973181,41.80998691,18.79,63.51068556,27.86721821,107.0000055,6.22472666,36.6302973,7.13358758,7.42928533
2025-09-01,41.8298524,40.92290162,19.04,63.65577546,27.56959751,106.99,6.08661862,37.050661,7.08558228,7.39999774
2025-09-02,40.87206606,42.34613736,18.95,64.28449836,27.98626649,107.9,6.08661862,37.3048344,7.26800242,7.43904786
2025-09-03,41.07730599,41.8197351,19.05,66.48019218,27.73824924,107.39,6.05702404,36.9333502,7.14318864,7.39999774
2025-09-04,40.77433276,41.96595795,18.7,65.13569244,28.00610787,106.75,6.0668889,37.3146103,7.23919924,7.4
2025-09-05,41.06753266,41.68326044,19.02,66.19968504,27.84737683,106.54,6.03729432,37.3048344,7.14318864,7.26
2025-09-08,41.61483914,41.36157017,18.95,66.99284316,27.92674235,108.11,6.02742946,37.1972995,7.1047844,7.27
2025-09-09,41.12617264,41.75149777,18.99,67.9504365,27.78785269,107.0,6.02742946,37.2852826,7.13358758,7.2
2025-09-10,41.12617264,41.917217,18.85,67.42811286,27.78785269,108.47,6.00769974,37.3146103,7.17199182,7.29
